timestamp,site,status,wager,odds,toWin,totalPayout
2026-04-02T01:22:36.720Z,fanduel,placed,106.00,-108,98.15,204.15
2026-04-02T01:22:42.262Z,draftkings,placed,93.00,+120,111.60,204.60
2026-04-02T01:24:23.114Z,draftkings,placed,47.00,-125,37.60,84.60
2026-04-02T01:24:22.681Z,fanduel,placed,34.00,+146,49.64,83.64
2026-04-02T01:24:52.143Z,draftkings,placed,45.00,+155,69.75,114.75
2026-04-02T01:24:57.060Z,fanduel,placed,53.00,-106,50.00,103.00
2026-04-02T01:27:16.337Z,draftkings,placed,43.00,+200,86.00,129.00
2026-04-02T01:27:15.996Z,fanduel,placed,51.00,-114,44.74,95.74
2026-04-02T01:27:29.599Z,draftkings,placed,43.00,+135,58.05,101.05
2026-04-02T01:29:04.802Z,fanduel,placed,40.00,+124,49.60,89.60
2026-04-02T01:29:08.884Z,draftkings,placed,49.00,-120,40.83,89.83
2026-04-02T01:29:22.577Z,draftkings,placed,86.00,+140,120.40,206.40
2026-04-02T01:29:23.681Z,fanduel,placed,113.00,-118,95.76,208.76
2026-04-02T01:29:45.383Z,fanduel,placed,41.00,+290,118.90,159.90
2026-04-02T01:29:48.043Z,draftkings,placed,102.00,-160,63.75,165.75
2026-04-02T01:30:25.475Z,draftkings,placed,40.00,+195,78.00,118.00
2026-04-02T01:30:25.405Z,fanduel,placed,48.00,-125,38.40,86.40
2026-04-02T01:32:02.121Z,fanduel,placed,109.00,-110,99.09,208.09
2026-04-02T01:32:02.981Z,draftkings,placed,90.00,+130,117.00,207.00
2026-04-02T01:33:26.565Z,fanduel,placed,106.00,-114,92.98,198.98
2026-04-02T01:33:30.896Z,draftkings,placed,80.00,-110,72.72,152.72
2026-04-02T01:35:40.040Z,draftkings,placed,80.00,-110,72.72,152.72
2026-04-02T01:35:43.762Z,fanduel,placed,91.00,-122,74.59,165.59
2026-04-02T01:35:46.780Z,draftkings,placed,68.00,+170,115.60,183.60
2026-04-02T01:37:09.361Z,fanduel,placed,51.00,-148,34.46,85.46
2026-04-02T01:37:13.232Z,draftkings,placed,34.00,+160,54.40,88.40
2026-04-02T01:37:31.875Z,fanduel,placed,40.00,+124,49.60,89.60
2026-04-02T01:37:32.856Z,draftkings,placed,42.00,+110,46.20,88.20
2026-04-02T01:38:12.163Z,fanduel,placed,20.00,+172,34.40,54.40
2026-04-02T01:38:14.763Z,draftkings,placed,31.00,-125,24.80,55.80
2026-04-02T01:38:38.411Z,draftkings,placed,112.00,-110,101.81,213.81
2026-04-02T01:39:47.478Z,fanduel,placed,27.00,+126,34.02,61.02
2026-04-02T01:39:49.716Z,draftkings,placed,13.00,+360,46.80,59.80
2026-04-02T01:40:59.417Z,fanduel,placed,31.00,+110,34.10,65.10
2026-04-02T01:41:03.226Z,draftkings,placed,30.00,+120,36.00,66.00
2026-04-02T01:42:38.519Z,fanduel,placed,46.00,+108,49.68,95.68
2026-04-02T01:42:45.553Z,draftkings,placed,43.00,+120,51.60,94.60
2026-04-02T01:43:42.205Z,draftkings,placed,88.00,+140,123.20,211.20
2026-04-02T01:43:43.613Z,fanduel,placed,111.00,-110,100.91,211.91
2026-04-02T01:44:07.592Z,fanduel,placed,84.00,-168,50.00,134.00
2026-04-02T01:44:11.646Z,draftkings,placed,44.00,+200,88.00,132.00
2026-04-02T01:44:35.758Z,draftkings,placed,22.00,-135,16.29,38.29
2026-04-02T01:45:58.181Z,fanduel,placed,16.00,+154,24.64,40.64
2026-04-02T01:46:07.410Z,draftkings,placed,20.00,+100,20.00,40.00
2026-04-02T01:46:49.122Z,fanduel,placed,8.00,-108,7.41,15.41
2026-04-02T01:46:50.173Z,draftkings,placed,5.00,+160,8.00,13.00
2026-04-02T01:47:43.961Z,fanduel,placed,60.00,-120,50.00,110.00
2026-04-02T01:47:44.879Z,draftkings,placed,41.00,+165,67.65,108.65
2026-04-02T01:48:06.129Z,fanduel,placed,100.00,-110,90.91,190.91
2026-04-02T01:48:08.446Z,draftkings,placed,90.00,+120,108.00,198.00
2026-04-02T01:48:53.609Z,fanduel,placed,10.00,+230,23.00,33.00
2026-04-02T01:48:56.367Z,draftkings,placed,22.00,-180,12.22,34.22
2026-04-02T01:49:09.384Z,fanduel,placed,57.00,-114,50.00,107.00
2026-04-02T01:49:13.724Z,draftkings,placed,46.00,+130,59.80,105.80
2026-04-02T01:50:03.438Z,draftkings,placed,85.00,+140,119.00,204.00
2026-04-02T01:50:04.307Z,fanduel,placed,104.00,-128,81.25,185.25
2026-04-02T01:50:56.291Z,draftkings,placed,33.00,+120,39.60,72.60
2026-04-02T01:50:56.483Z,fanduel,placed,37.00,-106,34.91,71.91
2026-04-02T01:51:24.771Z,fanduel,placed,27.00,+120,32.40,59.40
2026-04-02T01:51:25.816Z,draftkings,placed,27.00,+124,33.48,60.48
2026-04-02T01:53:36.882Z,draftkings,placed,84.00,+140,117.60,201.60
2026-04-02T01:53:36.946Z,fanduel,placed,102.00,-102,100.00,202.00
2026-04-02T01:54:28.491Z,fanduel,placed,113.00,-130,86.92,199.92
2026-04-02T01:54:29.712Z,draftkings,placed,83.00,+145,120.35,203.35
2026-04-02T01:54:50.407Z,draftkings,placed,83.00,+135,112.05,195.05
2026-04-02T01:54:50.092Z,fanduel,placed,98.00,+100,98.00,196.00
2026-04-02T01:55:27.817Z,draftkings,placed,27.00,-105,25.71,52.71
2026-04-02T01:55:28.271Z,fanduel,placed,19.00,-200,9.50,28.50
2026-04-02T01:56:32.278Z,fanduel,placed,114.00,-122,93.44,207.44
2026-04-02T01:56:39.195Z,draftkings,placed,73.00,+185,135.05,208.05
2026-04-02T01:57:31.287Z,fanduel,placed,45.00,-122,36.89,81.89
2026-04-02T02:01:48.038Z,fanduel,placed,99.00,-138,71.74,170.74
2026-04-02T02:01:50.510Z,draftkings,placed,71.00,+145,102.95,173.95
2026-04-02T02:02:10.455Z,fanduel,placed,43.00,+116,49.88,92.88
2026-04-02T02:02:14.587Z,draftkings,placed,46.00,+100,46.00,92.00
2026-04-02T02:02:29.993Z,fanduel,placed,76.00,-152,50.00,126.00
2026-04-02T02:02:33.957Z,draftkings,placed,42.00,+195,81.90,123.90
2026-04-02T02:02:52.351Z,fanduel,placed,13.00,-192,6.77,19.77
2026-04-02T02:02:55.021Z,draftkings,placed,6.00,+210,12.60,18.60
2026-04-02T02:04:36.625Z,fanduel,placed,74.00,-148,50.00,124.00
